;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;14,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;11,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;61,000;1,000;0,000;3,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;0,000;3,000;0,000;26,000;0,000;16,000;2,000;0,000;5,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;1,000;3,000;2,000;24,000;0,000;2,000;0,000;0,000;2,000;0,000;0,000;3,000;0,000;3,000;0,000;0,000;0,000;0,000;64,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;10,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;15,000;0,000;36,000;0,000;0,000;0,000;0,000;0,000;7,000;10,000;0,000;96,000;0,000;0,000;11,000;0,000;1,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;21,000;2,000;1,000;5,000;84,000;10,000;6,000;11,000;0,000;1,000;0,000;0,000;10,000;0,000;16,000;1,000;4,000;0,000;0,000;5,000;0,000;1,000;0,000;0,000;11,000;0,000;0,000;2,000;0,000;0,000;1,000;5,000;65,000;1,000;2,000;6,000;0,000;11,000;7,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;187,000;0,000;630,000;0,000;0,000;0,000;0,000;0,000;109,000;23,000;0,000;100,000;0,000;0,000;474,000;0,000;9,000;0,000;2,000;33,000;0,000;15,000;0,000;0,000;0,000;12,000;93,000;18,000;60,000;45,000;33,000;0,000;3,000;3,000;15,000;12,000;0,000;0,000;23,000;0,000;843,000;0,000;168,000;0,000;0,000;664,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;8,000;0,000;7,000;55,000;0,000;55,000;3,000;11,000;752,000;61,000;170,000;109,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;36,000;0,000;20,000;0,000;0,000;0,000;0,000;0,000;35,000;0,000;0,000;8,000;0,000;0,000;18,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;106,000;0,000;0,000;735,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,000;0,000;0,000;8,000;0,000;51,000;0,000;0,000;1043,000;0,000;11,000;35,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;868,000;0,000;476,000;0,000;0,000;0,000;0,000;0,000;346,000;42,000;0,000;205,000;5,000;0,000;279,000;0,000;7,000;0,000;18,000;0,000;0,000;171,000;0,000;0,000;12,000;10,000;74,000;101,000;167,000;106,000;16,000;8,000;7,000;33,000;171,000;6,000;22,000;29,000;13,000;0,000;88,000;0,000;421,000;0,000;0,000;777,000;0,000;20,000;0,000;0,000;105,000;0,000;1,000;206,000;26,000;15,000;153,000;197,000;530,000;32,000;143,000;1163,000;0,000;173,000;345,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;422,000;0,000;364,000;0,000;0,000;0,000;0,000;0,000;390,000;41,000;0,000;9,000;0,000;0,000;9,000;0,000;1,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;7,000;165,000;75,000;108,000;23,000;45,000;2,000;1,000;1,000;0,000;0,000;0,000;0,000;1,000;40,000;0,000;27,000;0,000;1278,000;0,000;0,000;285,000;0,000;0,000;0,000;0,000;32,000;0,000;0,000;25,000;0,000;2,000;6,000;7,000;602,000;16,000;0,000;604,000;0,000;436,000;390,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;434,000;0,000;3652,000;0,000;0,000;0,000;0,000;0,000;387,000;6,000;1,000;18,000;4,000;0,000;137,000;0,000;2,000;0,000;4,000;0,000;0,000;0,000;0,000;4,000;1,000;0,000;3,000;47,000;17,000;61,000;3,000;1,000;3,000;13,000;0,000;1,000;0,000;0,000;6,000;0,000;86,000;0,000;678,000;0,000;0,000;394,000;0,000;0,000;0,000;0,000;137,000;0,000;0,000;24,000;5,000;0,000;12,000;0,000;1192,000;18,000;0,000;912,000;0,000;324,000;387,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;691,000;0,000;2552,000;0,000;0,000;0,000;0,000;0,000;397,000;14,000;0,000;93,000;0,000;0,000;77,000;0,000;24,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;3,000;0,000;10,000;70,000;138,000;60,000;45,000;36,000;5,000;13,000;0,000;0,000;0,000;0,000;14,000;0,000;56,000;0,000;874,000;0,000;0,000;124,000;0,000;0,000;0,000;1,000;98,000;0,000;0,000;9,000;0,000;1,000;12,000;23,000;681,000;33,000;0,000;498,000;0,000;313,000;397,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;1547,000;0,000;255,000;0,000;0,000;0,000;0,000;0,000;358,000;2,000;0,000;857,000;0,000;0,000;7,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;28,000;40,000;4,000;22,000;11,000;5,000;9,000;5,000;0,000;0,000;0,000;0,000;2,000;1,000;75,000;0,000;224,000;0,000;0,000;163,000;0,000;0,000;0,000;0,000;24,000;0,000;0,000;12,000;0,000;0,000;15,000;2,000;483,000;22,000;1,000;333,000;1,000;130,000;358,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89,000;0,000;107,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;39,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;57,000;0,000;0,000;1,000;0,000;0,000;32,000;14,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;39,000;0,000;2,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,000;0,000;2,000;0,000;4,000;14,000;0,000;27,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;932,000;804,000;714,000;1407,000;30,000;3,000;6422,000;518,000;1,000;6791,000;0,000;325,000;253,000;38,000;847,000;30,000;409,000;0,000;90,000;0,000;95,000;0,000;0,000;0,000;0,000;2,000;4246,000;22,000;381,000;362,000;0,000;0,000;0,000;171,000;871,000;278,000;229,000;1,000;76,000;0,000;234,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;683,000;0,000;0,000;408,000;343,000;854,000;494,000;2,000;2243,000;395,000;101,000;6,000;5431,000;213,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3206,000;3108,000;727,000;410,000;1,000;457,000;296,000;8,000;1109,000;23,000;1119,000;3161,000;37,000;403,000;10,000;33,000;408,000;337,000;2256,000;769,000;78,000;795,000;1638,000;2900,000;3787,000;302,000;678,000;47,000;16,000;50,000;0,000;670,000;897,000;1,000;41,000;156,000;92,000;2791,000;2,000;2482,000;0,000;0,000;1344,000;0,000;8,000;0,000;2,000;395,000;0,000;3,000;24,000;0,000;18,000;123,000;46,000;4198,000;56,000;109,000;4762,000;24,000;448,000;436,000;16,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;175,000;30,000;0,000;163,000;3,000;2,000;190,000;2,000;54,000;3,000;0,000;1,000;0,000;57,000;2,000;6,000;28,000;9,000;85,000;82,000;92,000;160,000;21,000;15,000;22,000;2,000;3,000;9,000;0,000;3,000;27,000;0,000;927,000;2,000;1,000;0,000;0,000;151,000;0,000;0,000;0,000;0,000;81,000;0,000;1,000;19,000;1,000;116,000;118,000;69,000;902,000;71,000;102,000;517,000;0,000;317,000;140,000;34,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;179,000;12,000;0,000;200,000;16,000;0,000;145,000;0,000;15,000;10,000;17,000;0,000;0,000;7,000;0,000;0,000;6,000;62,000;93,000;56,000;50,000;19,000;93,000;6,000;71,000;8,000;0,000;21,000;11,000;0,000;12,000;0,000;1132,000;0,000;794,000;0,000;0,000;94,000;0,000;0,000;0,000;0,000;31,000;0,000;25,000;3,000;0,000;8,000;69,000;88,000;164,000;8,000;135,000;505,000;24,000;158,000;153,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;163,000;18,000;0,000;449,000;1,000;0,000;37,000;0,000;86,000;17,000;1,000;4,000;0,000;2,000;0,000;3,000;8,000;0,000;2,000;52,000;35,000;78,000;27,000;260,000;0,000;1,000;0,000;11,000;107,000;0,000;18,000;0,000;64,000;0,000;24,000;0,000;0,000;65,000;0,000;2,000;0,000;1,000;1,000;0,000;3,000;14,000;1,000;1,000;44,000;162,000;85,000;12,000;475,000;299,000;0,000;7,000;120,000;40,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;21,000;0,000;0,000;9,000;0,000;0,000;60,000;0,000;0,000;0,000;0,000;0,000;0,000;7,000;0,000;0,000;0,000;0,000;10,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;0,000;0,000;24,000;0,000;8,000;0,000;0,000;119,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5,000;0,000;15,000;0,000;0,000;167,000;0,000;0,000;21,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,000;0,000;1074,000;0,000;251,000;217,000;31,000;116,000;0,000;3,000;0,000;82,000;0,000;90,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;10,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;683,000;0,000;0,000;0,000;0,000;0,000;11,000;2,000;0,000;62,000;0,000;6,000;5436,000;213,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;35,000;0,000;10,000;10,000;0,000;83,000;0,000;15,000;0,000;0,000;0,000;51,000;0,000;0,000;0,000;7,000;1,000;3,000;2,000;35,000;0,000;1,000;0,000;0,000;0,000;0,000;445,000;574,000;0,000;1,000;0,000;0,000;0,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;24,000;0,000;0,000;67,000;2,000;44,000;8,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;5,000;5276,000;0,000;21,000;0,000;18,000;1,000;1,000;10,000;3,000;0,000;1,000;0,000;1,000;3,000;2223,000;28,000;1502,000;467,000;2,000;0,000;0,000;1096,000;1021,000;0,000;0,000;0,000;182,000;0,000;666,000;0,000;0,000;594,000;0,000;1,000;0,000;2,000;49,000;0,000;323,000;5,000;0,000;50,000;2288,000;83,000;1486,000;4,000;420,000;1985,000;0,000;13,000;592,000;72,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;15,000;0,000;0,000;0,000;2,000;0,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;947,000;76,000;805,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;8,000;0,000;4,000;27,000;74,000;13,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;9,000;1,000;0,000;53,000;0,000;255,000;0,000;0,000;38,000;0,000;0,000;0,000;0,000;14,000;0,000;0,000;1,000;0,000;0,000;5,000;0,000;530,000;36,000;0,000;541,000;36,000;151,000;251,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;838,000;0,000;0,000;0,000;1,000;0,000;80,000;0,000;15,000;254,000;45,000;19,000;29,000;20,000;480,000;0,000;20,000;0,000;0,000;1,000;0,000;9,000;1,000;0,000;178,000;0,000;171,000;0,000;0,000;561,000;0,000;0,000;0,000;2,000;49,000;0,000;0,000;19,000;0,000;0,000;13,000;0,000;880,000;47,000;0,000;1554,000;36,000;300,000;217,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;0,000;7,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;28,000;31,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,000;107,000;0,000;0,000;332,000;0,000;0,000;0,000;0,000;0,000;14,000;5,000;9,000;9,000;0,000;1,000;0,000;0,000;0,000;0,000;61,000;20,000;0,000;440,000;0,000;60,000;0,000;0,000;80,000;0,000;0,000;0,000;0,000;57,000;0,000;0,000;19,000;0,000;0,000;12,000;0,000;836,000;12,000;0,000;1182,000;1467,000;35,000;116,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;3,000;0,000;2,000;0,000;3,000;1,000;3,000;2,000;5,000;0,000;1,000;1,000;0,000;1,000;10,000;0,000;14,000;0,000;6,000;0,000;12,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;77,000;57,000;0,000;4,000;0,000;1,000;3,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;4,000;8,000;13,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;27,000;0,000;0,000;69,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,000;0,000;0,000;1,000;0,000;42,000;0,000;0,000;36,000;0,000;50,000;82,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;498,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;6,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;13,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;5,000;5,000;3,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;51,000;0,000;35,000;0,000;42,000;0,000;0,000;40,000;0,000;6,000;0,000;0,000;14,000;0,000;0,000;2,000;0,000;0,000;2,000;2,000;168,000;9,000;0,000;128,000;0,000;70,000;90,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
